DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
2023-08-23 06:00:00,9,18,8.0,0.23,6.0,1.0,0.6,193,28.2,80,749,0.0
2023-08-23 07:00:00,7,21,7.0,0.32,8.0,1.0,1.7,187,29.5,76,750,0.0
2023-08-23 08:00:00,12,25,11.0,0.23,6.0,1.0,2.0,193,30.8,70,750,0.0
2023-08-23 09:00:00,14,24,13.0,0.2773788546255507,5.0,1.067401166558652,1.8,202,31.6,67,750,0.0
2023-08-23 10:00:00,11,22,14.0,0.19,7.410755148741419,1.0,2.0,198,31.9,65,749,0.0
2023-08-23 11:00:00,11,22,10.98954895489549,0.2,4.0,1.0,2.5,192,32.0,64,749,0.0
2023-08-23 12:00:00,10,20,16.0,0.2,4.0,1.0,2.8,194,31.4,66,749,0.0
2023-08-23 13:00:00,8,19,16.0,0.2,6.0,1.0,2.9,191,30.9,68,748,0.0
2023-08-23 14:00:00,6,17,13.0,0.22,6.0,1.0,2.5,193,30.3,70,748,0.0
2023-08-23 15:00:00,5,18,14.0,0.2,5.0,1.0,1.9,200,30.2,71,748,0.0
2023-08-23 16:00:00,5,23,11.0,0.3,8.0,1.0,1.6,196,29.9,72,747,0.0
2023-08-23 17:00:00,5,21,11.0,0.31,10.0,1.0,1.6,195,29.6,73,747,0.0
2023-08-23 18:00:00,4,19,10.0,0.32,10.0,1.0,1.5,194,29.1,76,748,0.0
2023-08-23 19:00:00,4,22,9.0,0.33,10.0,1.0,1.0,180,28.7,78,748,0.0
2023-08-23 20:00:00,4,23,8.0,0.31,10.0,1.0,0.9,167,28.3,81,749,0.0
2023-08-23 21:00:00,5,24,7.0,0.31,8.0,1.0,1.4,185,28.2,82,749,0.0
2023-08-23 22:00:00,6,27,8.0,0.25,6.0,1.0,0.7,152,28.0,83,749,0.0
2023-08-23 23:00:00,7,27,8.0,0.22,6.0,1.0,0.8,169,28.1,83,749,0.0
2023-08-24 00:00:00,7,26,11.0,0.23,6.0,1.0,1.4,187,28.4,83,749,0.0
2023-08-24 01:00:00,9,27,14.0,0.17,7.410755148741419,1.067401166558652,1.3,183,28.2,84,749,0.0
2023-08-24 02:00:00,9,24,14.0,0.14,2.0,1.0,1.0,64,25.2,97,749,22.2
2023-08-24 03:00:00,7,20,14.0,0.14,2.0,1.0,1.0,134,24.1,98,749,1.8
2023-08-24 04:00:00,6,17,12.0,0.15,2.0,1.0,0.7,292,24.7,98,749,0.0
2023-08-24 05:00:00,8,15,10.0,0.17,4.0,1.0,0.6,152,25.1,98,749,0.0
2023-08-24 06:00:00,8,14,7.0,0.25,7.0,1.0,0.4,75,25.4,98,750,0.0
2023-08-24 07:00:00,8,16,3.0,0.4,12.0,1.0,0.6,53,25.5,98,750,11.6
2023-08-24 08:00:00,9,17,4.0,0.2773788546255507,11.0,1.067401166558652,0.7,173,25.9,98,751,0.6
2023-08-24 09:00:00,9,14,8.0,0.31,7.410755148741419,1.0,1.1,186,27.3,92,750,0.6
2023-08-24 10:00:00,8,15,10.98954895489549,0.25,7.0,1.0,1.1,179,28.9,84,750,0.4
2023-08-24 11:00:00,13,21,12.0,0.24,5.0,1.0,1.7,200,30.7,76,749,0.0
2023-08-24 12:00:00,16,21,12.0,0.22,5.0,1.0,2.1,196,30.9,70,749,0.0
2023-08-24 13:00:00,14,20,12.0,0.22,5.0,1.0,2.1,198,31.4,69,748,0.0
2023-08-24 14:00:00,13,19,13.0,0.21,5.0,1.0,2.5,195,31.3,68,748,0.0
2023-08-24 15:00:00,10,15,11.0,0.24,5.0,1.0,2.1,196,30.5,71,747,0.0
2023-08-24 16:00:00,10,19,12.0,0.28,7.0,1.0,2.4,190,30.8,70,747,0.0
2023-08-24 17:00:00,13,21,11.0,0.3,8.0,1.0,1.9,191,29.5,75,748,0.0
2023-08-24 18:00:00,11,17,9.0,0.32,8.0,1.0,1.7,190,28.9,77,748,0.0
2023-08-24 19:00:00,7,15,9.0,0.28,8.0,1.0,1.1,191,28.7,78,749,0.0
2023-08-24 20:00:00,9,21,8.0,0.3,9.0,1.0,1.2,191,28.8,78,750,0.0
2023-08-24 21:00:00,11,26,9.0,0.27,8.0,1.0,1.0,189,28.7,80,750,0.0
2023-08-24 22:00:00,11,23,9.0,0.27,6.0,1.0,1.0,191,28.6,81,750,0.0
2023-08-24 23:00:00,10,21,9.0,0.25,5.0,1.0,0.6,186,28.5,82,750,0.0
2023-08-25 00:00:00,9,21,8.0,0.26,4.0,1.0,0.3,200,28.1,84,750,0.0
2023-08-25 01:00:00,8,19,6.0,0.22,7.410755148741419,1.067401166558652,0.4,194,28.0,82,749,0.0
2023-08-25 02:00:00,9,19,5.0,0.28,7.0,1.0,0.2,169,27.3,86,749,0.0
2023-08-25 03:00:00,9,21,7.0,0.18,3.0,1.0,0.3,169,27.2,88,749,0.0
2023-08-25 04:00:00,10,20,5.0,0.27,6.0,1.0,0.0,359,26.8,92,749,0.0
2023-08-25 05:00:00,10,18,2.0,0.36,6.0,1.0,0.1,330,26.7,94,749,0.0
2023-08-25 06:00:00,10,24,2.0,0.61,8.0,1.0,0.0,339,26.7,94,749,0.0
2023-08-25 07:00:00,11,26,3.0,0.2773788546255507,9.0,1.067401166558652,0.4,140,28.2,85,749,0.0
2023-08-25 08:00:00,12,26,8.0,0.32,7.410755148741419,1.0,0.9,193,30.8,71,749,0.0
2023-08-25 09:00:00,12,25,10.98954895489549,0.26,5.0,1.0,1.3,200,31.0,68,750,0.0
2023-08-25 10:00:00,14,26,12.0,0.24,5.0,1.0,1.9,193,31.9,64,749,0.0
2023-08-25 11:00:00,14,25,14.0,0.25,5.0,1.0,2.5,195,31.8,64,749,0.0
2023-08-25 12:00:00,11,24,14.0,0.24,5.0,1.0,2.6,192,31.3,66,749,0.0
2023-08-25 13:00:00,9,25,13.0,0.25,5.0,1.0,2.7,188,31.6,64,748,0.0
2023-08-25 14:00:00,7,22,13.0,0.24,5.0,1.0,2.7,187,31.3,66,748,0.0
2023-08-25 15:00:00,9,20,13.0,0.26,6.0,1.0,2.4,187,31.2,65,747,0.0
2023-08-25 16:00:00,9,18,13.0,0.33,8.0,1.0,2.3,188,30.9,69,748,0.0
2023-08-25 17:00:00,7,22,11.0,0.33,8.0,1.0,1.9,190,30.3,71,748,0.0
2023-08-25 18:00:00,6,23,8.0,0.32,8.0,1.0,1.4,195,29.4,74,749,0.0
2023-08-25 19:00:00,4,20,8.0,0.31,8.0,1.0,1.7,191,29.0,77,749,0.0
2023-08-25 20:00:00,4,20,8.0,0.28,6.0,1.0,1.4,189,29.0,78,750,0.0
2023-08-25 21:00:00,4,21,7.0,0.3,7.0,1.0,1.3,187,28.8,79,750,0.0
2023-08-25 22:00:00,6,23,7.0,0.28,7.0,1.0,0.1,290,27.7,88,751,0.0
2023-08-25 23:00:00,5,22,4.0,0.32,8.0,1.0,0.3,76,27.6,90,751,0.0
2023-08-26 00:00:00,6,26,3.0,0.44,9.0,1.0,0.1,357,27.5,91,750,0.0
2023-08-26 01:00:00,7,28,3.0,0.22,7.410755148741419,1.067401166558652,0.4,259,27.0,92,750,0.0
2023-08-26 02:00:00,5,24,4.0,0.22,6.0,1.0,0.3,241,26.6,90,749,0.0
2023-08-26 03:00:00,5,19,5.0,0.17,4.0,1.067401166558652,0.2,258,26.2,89,749,0.0
2023-08-26 04:00:00,6,21,4.0,0.21,6.0,1.0,0.0,184,26.2,89,749,0.0
2023-08-26 05:00:00,7,22,4.0,0.22,6.0,1.067401166558652,0.3,140,26.3,90,749,0.0
2023-08-26 06:00:00,7,22,6.0,0.2773788546255507,4.0,1.067401166558652,0.4,107,26.7,89,750,0.0
2023-08-26 07:00:00,7,21,7.0,0.22,7.410755148741419,1.067401166558652,0.5,132,28.0,85,750,0.0
2023-08-26 08:00:00,7,21,10.98954895489549,0.34,7.0,1.0,0.8,185,29.2,80,750,0.0
2023-08-26 09:00:00,11,26,10.0,0.19,4.0,1.0,1.3,197,30.7,73,750,0.0
2023-08-26 10:00:00,13,25,12.0,0.18,4.0,1.0,1.4,217,31.7,68,750,0.0
2023-08-26 11:00:00,10,21,15.0,0.17,4.0,1.0,1.8,208,32.3,65,749,0.0
2023-08-26 12:00:00,8,22,16.0,0.17,4.0,1.0,2.3,193,31.6,67,749,0.0
2023-08-26 13:00:00,6,22,14.0,0.19,5.0,1.0,2.2,193,30.5,71,748,0.0
2023-08-26 14:00:00,5,21,13.0,0.19,5.0,1.0,1.7,199,30.1,73,748,0.0
2023-08-26 15:00:00,4,19,11.0,0.19,4.0,1.0,2.2,193,29.7,75,748,0.0
2023-08-26 16:00:00,4,17,11.0,0.22,6.0,1.0,1.9,194,29.5,76,747,0.0
2023-08-26 17:00:00,3,17,10.0,0.27,9.0,1.0,0.7,243,28.9,78,748,0.0
2023-08-26 18:00:00,3,16,13.0,0.24,9.0,1.0,0.6,45,26.6,81,749,0.0
2023-08-26 19:00:00,2,15,7.0,0.37,17.0,1.0,0.3,90,26.6,83,749,0.0
2023-08-26 20:00:00,2,18,3.0,0.53,18.0,1.0,0.3,230,27.1,87,750,0.0
2023-08-26 21:00:00,2,23,2.0,0.42,13.0,1.0,0.1,17,26.1,91,750,0.0
2023-08-26 22:00:00,5,24,1.0,0.43,12.0,1.0,0.0,28,25.9,92,750,0.0
2023-08-26 23:00:00,8,27,1.0,0.51,10.0,1.0,0.1,301,26.1,92,750,0.0
2023-08-27 00:00:00,7,29,1.0,0.38,7.0,1.067401166558652,0.2,15,25.8,92,750,0.0
2023-08-27 01:00:00,8,30,1.0,0.21,7.410755148741419,1.067401166558652,0.2,12,25.7,93,749,0.0
2023-08-27 02:00:00,11,30,2.0,0.23,5.0,1.0,0.0,1,25.5,94,749,0.0
2023-08-27 03:00:00,14,25,2.0,0.17,4.0,1.0,0.1,23,25.5,94,749,0.0
2023-08-27 04:00:00,12,22,1.0,0.25,6.0,1.0,0.0,9,25.8,93,749,0.0
2023-08-27 05:00:00,11,26,1.0,0.2773788546255507,5.0,1.067401166558652,0.0,340,25.7,94,749,0.0
2023-08-27 06:00:00,10,27,1.0,0.36,7.410755148741419,1.0,0.0,337,26.0,93,749,0.0
2023-08-27 07:00:00,9,27,10.98954895489549,0.38,6.0,1.0,0.4,218,28.3,84,749,0.0
2023-08-27 08:00:00,12,30,10.0,0.23,6.0,2.0,0.8,184,31.0,71,749,0.0
2023-08-27 09:00:00,23,31,16.0,0.19,6.0,2.0,1.3,219,31.1,71,749,0.0
2023-08-27 10:00:00,17,27,21.0,0.25,4.0,2.0,1.6,242,32.0,64,749,0.0
2023-08-27 11:00:00,14,28,10.98954895489549,0.2773788546255507,7.410755148741419,1.067401166558652,1.8,212,32.4,65,749,0.0
2023-08-27 12:00:00,12,30,17.0,0.18,7.0,1.0,0.9,316,29.4,74,749,0.0
2023-08-27 13:00:00,9,31,14.0,0.24,10.0,1.0,0.4,221,28.8,76,748,0.0
2023-08-27 14:00:00,9,33,12.0,0.2,8.0,1.0,1.0,203,29.9,75,747,0.0
2023-08-27 15:00:00,10,31,13.0,0.18,5.0,1.0,1.5,207,31.5,68,746,0.0
2023-08-27 16:00:00,9,26,11.0,0.24,7.0,1.0,1.8,187,30.0,73,746,0.0
2023-08-27 17:00:00,7,24,7.0,0.32,10.0,1.0,1.6,183,29.5,76,747,0.0
2023-08-27 18:00:00,6,24,6.0,0.3,10.0,1.0,1.3,165,29.2,78,747,0.0
2023-08-27 19:00:00,5,21,5.0,0.35,10.0,1.0,1.0,165,28.5,81,748,0.0
2023-08-27 20:00:00,5,24,4.0,0.31,8.0,1.0,1.0,166,28.3,82,748,0.0
2023-08-27 21:00:00,4,25,5.0,0.24,7.0,1.0,0.9,159,28.1,84,749,0.0
2023-08-27 22:00:00,4,21,6.0,0.22,5.0,1.0,0.5,165,28.0,85,749,0.0
2023-08-27 23:00:00,5,22,5.0,0.3,8.0,1.0,0.4,208,27.9,86,749,0.0
2023-08-28 00:00:00,6,22,4.0,0.29,6.0,1.0,0.2,118,27.6,88,749,0.0
2023-08-28 01:00:00,7,26,3.0,0.26,7.410755148741419,1.067401166558652,0.2,199,27.6,89,748,0.0
2023-08-28 02:00:00,9,29,5.0,0.23,5.0,1.0,0.1,245,27.8,89,748,0.0
2023-08-28 03:00:00,8,30,2.0,0.31,6.0,1.0,0.0,347,27.0,93,747,0.0
2023-08-28 04:00:00,11,27,3.0,0.2773788546255507,5.0,1.067401166558652,0.3,184,27.2,91,747,0.0
2023-08-28 05:00:00,12,24,2.0,0.35,7.410755148741419,1.0,0.1,211,26.9,92,747,0.0
2023-08-28 06:00:00,10,21,10.98954895489549,0.7,11.0,1.0,0.0,337,27.2,90,748,0.0
2023-08-28 07:00:00,10,30,4.0,0.44,10.0,1.0,0.1,188,29.0,80,748,0.0
2023-08-28 08:00:00,15,33,7.0,0.28,7.0,1.0,0.7,244,30.4,74,748,0.0
2023-08-28 09:00:00,19,33,11.0,0.19,4.0,1.0,1.3,236,31.2,69,748,0.0
2023-08-28 10:00:00,19,29,14.0,0.19,4.0,1.0,1.7,221,32.7,63,748,0.0
2023-08-28 11:00:00,16,28,15.0,0.19,3.0,1.0,1.9,222,32.9,62,747,0.0
2023-08-28 12:00:00,12,24,16.0,0.21,4.0,1.0,2.5,195,32.8,63,747,0.0
2023-08-28 13:00:00,9,26,14.0,0.22,4.0,1.0,2.7,200,32.5,64,746,0.0
2023-08-28 14:00:00,7,28,15.0,0.23,5.0,1.0,3.0,190,32.1,65,746,0.0
2023-08-28 15:00:00,6,26,16.0,0.23,6.0,1.0,2.7,192,32.0,64,746,0.0
2023-08-28 16:00:00,11,25,13.0,0.28,6.0,1.0,2.8,187,31.5,66,745,0.0
2023-08-28 17:00:00,14,27,10.0,0.31,7.0,1.0,2.2,188,30.7,70,746,0.0
2023-08-28 18:00:00,10,25,9.0,0.34,9.0,1.0,2.0,190,29.9,74,747,0.0
2023-08-28 19:00:00,8,24,9.0,0.32,10.0,1.0,1.6,189,29.5,76,747,0.0
2023-08-28 20:00:00,6,27,8.0,0.3,9.0,1.0,1.2,176,29.1,79,748,0.0
2023-08-28 21:00:00,5,30,7.0,0.29,7.0,1.0,1.4,175,28.8,82,748,0.0
2023-08-28 22:00:00,9,31,8.0,0.23,5.0,1.0,0.9,155,28.8,84,749,0.0
2023-08-28 23:00:00,10,28,9.0,0.21,4.0,1.0,0.8,159,28.6,85,748,0.0
2023-08-29 00:00:00,9,28,9.0,0.2,4.0,1.0,0.8,147,27.6,94,748,0.0
2023-08-29 01:00:00,12,30,9.0,0.19,7.410755148741419,1.067401166558652,0.7,189,27.9,91,748,0.0
2023-08-29 02:00:00,12,27,8.0,0.23,5.0,1.0,0.8,189,27.7,87,747,0.0
2023-08-29 03:00:00,9,21,10.0,0.2773788546255507,3.0,1.067401166558652,1.0,192,28.1,83,747,0.0
2023-08-29 04:00:00,9,21,11.0,0.17,7.410755148741419,1.0,0.7,197,28.1,83,747,0.0
2023-08-29 05:00:00,9,23,10.98954895489549,0.23,5.0,1.0,0.4,211,27.8,81,747,0.0
2023-08-29 06:00:00,7,21,9.0,0.27,8.0,1.0,0.5,187,27.8,81,747,0.0
2023-08-29 07:00:00,11,26,7.0,0.39,10.0,1.0,0.6,201,28.8,79,748,0.0
2023-08-29 08:00:00,14,29,8.0,0.29,7.0,1.0,1.3,201,29.9,75,748,0.0
2023-08-29 09:00:00,16,27,10.0,0.24,5.0,1.0,1.6,204,30.4,72,748,0.0
2023-08-29 10:00:00,17,27,12.0,0.24,4.0,1.0,1.8,206,30.9,70,748,0.0
2023-08-29 11:00:00,15,26,13.0,0.22,4.0,1.0,1.7,206,31.6,66,748,0.0
2023-08-29 12:00:00,12,29,14.0,0.23,4.0,1.0,2.0,205,31.7,66,747,0.0
2023-08-29 13:00:00,11,26,14.0,0.24,4.0,1.0,2.1,201,32.4,63,746,0.0
2023-08-29 14:00:00,10,22,14.0,0.25,4.0,1.0,2.3,192,32.0,64,746,0.0
2023-08-29 15:00:00,8,22,15.0,0.25,4.0,1.0,2.4,196,31.5,65,746,0.0
2023-08-29 16:00:00,9,28,14.0,0.3,5.0,1.0,1.9,198,30.9,68,746,0.0
2023-08-29 17:00:00,8,28,10.0,0.37,9.0,1.0,2.0,189,30.2,71,746,0.0
2023-08-29 18:00:00,6,25,9.0,0.35,9.0,1.0,1.6,196,29.6,75,747,0.0
2023-08-29 19:00:00,5,24,9.0,0.38,10.0,1.0,1.4,188,29.3,77,747,0.0
2023-08-29 20:00:00,5,25,9.0,0.31,7.0,1.0,1.0,153,28.8,81,748,0.0
2023-08-29 21:00:00,10,28,8.0,0.34,8.0,1.0,1.7,184,28.6,82,748,0.0
2023-08-29 22:00:00,12,27,9.0,0.3,6.0,1.0,1.0,172,28.7,82,749,0.0
2023-08-29 23:00:00,9,26,14.0,0.23,5.0,1.0,1.7,182,28.9,78,749,0.0
2023-08-30 00:00:00,8,25,12.0,0.23,5.0,1.0,0.9,159,28.5,81,748,0.0
2023-08-30 01:00:00,8,27,11.0,0.23,7.410755148741419,1.067401166558652,0.3,138,28.3,83,748,0.0
2023-08-30 02:00:00,8,26,14.0,0.2773788546255507,2.0,1.067401166558652,0.8,134,27.6,84,748,0.0
2023-08-30 03:00:00,9,24,13.0,0.24,7.410755148741419,1.067401166558652,0.8,167,27.3,85,748,0.0
2023-08-30 04:00:00,7,22,10.98954895489549,0.22,3.0,1.0,0.6,184,27.2,86,748,0.0
2023-08-30 05:00:00,7,19,13.0,0.2,2.0,1.0,1.5,137,26.9,87,748,0.0
2023-08-30 06:00:00,9,24,17.0,0.2,3.0,1.0,2.0,112,24.2,96,749,4.0
2023-08-30 07:00:00,8,32,6.0,0.55,16.0,1.0,0.2,349,25.5,97,749,0.0
2023-08-30 08:00:00,9,30,7.0,0.43,11.0,1.0,0.6,320,26.9,91,749,0.0
2023-08-30 09:00:00,7,23,10.0,0.36,12.0,1.0,0.2,86,26.3,94,750,0.0
2023-08-30 10:00:00,12,28,16.0,0.29,8.0,1.0,0.9,137,28.4,85,749,0.0
2023-08-30 11:00:00,14,32,16.0,0.29,8.0,1.0,1.6,153,28.2,88,749,0.0
2023-08-30 12:00:00,11,20,14.0,0.34,12.0,1.0,1.2,188,27.8,94,748,0.0
2023-08-30 13:00:00,10,17,17.0,0.28,7.0,1.0,1.9,192,29.7,79,747,0.0
2023-08-30 14:00:00,11,19,18.0,0.27,7.0,1.0,2.2,194,30.1,75,747,0.0
2023-08-30 15:00:00,9,16,16.0,0.29,8.0,1.0,1.8,199,29.9,75,747,0.0
2023-08-30 16:00:00,7,17,13.0,0.36,10.0,1.0,1.9,192,29.5,78,747,0.0
2023-08-30 17:00:00,6,21,10.0,0.42,11.0,1.0,1.4,189,29.2,79,747,0.0
2023-08-30 18:00:00,5,24,7.0,0.47,14.0,1.0,0.8,177,28.8,80,747,0.0
2023-08-30 19:00:00,5,23,6.0,0.46,13.0,1.0,0.7,163,28.5,83,748,0.0
2023-08-30 20:00:00,7,22,7.0,0.43,12.0,1.0,0.6,196,28.5,84,749,0.0
2023-08-30 21:00:00,7,24,8.0,0.45,12.0,1.0,0.7,192,28.3,84,749,0.0
2023-08-30 22:00:00,7,27,7.0,0.39,10.0,1.0,0.7,175,28.1,85,750,0.0
2023-08-30 23:00:00,10,27,9.0,0.31,6.0,1.0,0.7,175,27.9,86,750,0.0
2023-08-31 00:00:00,9,23,10.0,0.25,4.0,1.0,0.4,119,27.7,86,749,0.0
2023-08-31 01:00:00,7,20,8.0,0.2773788546255507,7.410755148741419,1.067401166558652,0.2,350,27.1,92,749,0.0
2023-08-31 02:00:00,9,21,5.0,0.16,7.410755148741419,1.0,0.3,30,26.7,95,748,0.4
2023-08-31 03:00:00,10,21,10.98954895489549,0.16,5.0,1.0,0.2,39,26.5,95,748,1.0
2023-08-31 04:00:00,10,19,9.0,0.11,3.0,1.0,0.2,43,26.2,95,748,0.2
2023-08-31 05:00:00,8,17,7.0,0.14,5.0,1.0,0.2,28,26.1,96,748,0.0
2023-08-31 06:00:00,6,14,6.0,0.17,6.0,1.0,0.2,41,26.0,96,748,0.0
2023-08-31 07:00:00,5,16,3.0,0.66,13.0,1.0,0.2,350,26.2,94,749,0.0
2023-08-31 08:00:00,7,24,7.0,0.51,11.0,1.0,0.3,3,28.1,88,749,0.0
2023-08-31 09:00:00,11,28,10.0,0.34,12.0,1.0,0.3,322,30.0,81,749,0.0
2023-08-31 10:00:00,15,32,13.0,0.22,9.0,1.0,1.4,187,30.0,79,749,0.0
2023-08-31 11:00:00,13,31,11.0,0.21,10.0,1.0,1.4,196,30.0,77,749,0.0
2023-08-31 12:00:00,10,27,14.0,0.2,9.0,1.0,1.5,201,29.9,80,748,0.0
2023-08-31 13:00:00,9,25,15.0,0.18,7.0,1.0,1.4,202,30.0,80,747,0.0
2023-08-31 14:00:00,11,23,16.0,0.19,7.0,1.0,1.6,198,30.6,74,747,0.0
2023-08-31 15:00:00,10,24,16.0,0.18,7.0,1.0,1.4,218,30.3,75,747,0.0
2023-08-31 16:00:00,11,26,15.0,0.21,7.0,1.0,0.9,250,30.1,76,747,0.0
2023-08-31 17:00:00,11,25,10.0,0.36,17.0,1.0,0.7,198,29.4,79,747,0.0
2023-08-31 18:00:00,9,30,6.0,0.61,23.0,1.0,0.3,196,29.0,81,748,0.0
2023-08-31 19:00:00,10,35,7.0,0.41,16.0,1.0,0.7,146,28.4,86,748,0.0
2023-08-31 20:00:00,12,37,7.0,0.38,13.0,1.0,0.6,157,28.0,90,749,0.0
2023-08-31 21:00:00,11,36,8.0,0.29,10.0,1.0,0.5,153,27.8,90,749,0.0
2023-08-31 22:00:00,11,32,11.0,0.22,6.0,1.0,1.2,173,27.2,87,750,0.0
2023-08-31 23:00:00,10,26,14.0,0.14,3.0,1.0,0.7,106,26.1,89,750,0.0
2023-09-01 00:00:00,9,23,17.0,0.2773788546255507,3.0,1.067401166558652,0.6,356,24.9,91,750,11.4
2023-09-01 01:00:00,7,22,18.0,0.09,7.410755148741419,1.067401166558652,0.9,72,23.8,98,749,25.2
2023-09-01 02:00:00,6,18,10.98954895489549,0.12,4.0,1.0,0.4,110,23.8,98,749,4.2
2023-09-01 03:00:00,5,15,13.0,0.15,6.0,1.0,0.0,81,24.2,99,749,0.0
2023-09-01 04:00:00,4,13,7.0,0.2,11.0,1.0,0.0,334,24.4,99,748,0.0
2023-09-01 05:00:00,4,12,7.0,0.18,11.0,1.0,0.1,355,24.2,99,748,0.0
2023-09-01 06:00:00,5,14,7.0,0.24,11.0,1.0,0.2,338,24.2,99,748,0.0
2023-09-01 07:00:00,7,15,5.0,0.39,14.0,1.0,0.1,15,24.7,98,749,0.0
2023-09-01 08:00:00,5,14,6.0,0.44,16.0,1.0,0.3,63,25.6,94,749,0.0
2023-09-01 09:00:00,7,20,10.0,0.44,17.0,1.0,0.5,175,27.3,88,749,0.0
2023-09-01 10:00:00,10,23,15.0,0.34,11.0,1.0,1.0,196,28.6,83,749,0.0
2023-09-01 11:00:00,13,24,17.0,0.25,10.0,2.0,1.3,195,29.0,83,749,0.0
2023-09-01 12:00:00,16,23,18.0,0.21,7.0,2.0,1.5,198,30.1,76,748,0.0
2023-09-01 13:00:00,14,23,17.0,0.18,6.0,2.0,1.6,203,30.7,73,747,0.0
2023-09-01 14:00:00,11,22,18.0,0.21,6.0,2.0,2.2,194,30.6,74,746,0.0
2023-09-01 15:00:00,9,28,14.0,0.21,7.0,2.0,1.5,203,29.8,75,746,0.0
2023-09-01 16:00:00,8,24,12.0,0.29,11.0,2.0,1.1,212,29.3,78,747,0.0
2023-09-01 17:00:00,6,23,9.0,0.41,17.0,2.0,0.8,203,29.3,78,747,0.0
2023-09-01 18:00:00,6,30,9.0,0.36,15.0,2.0,1.3,196,28.9,80,747,0.0
2023-09-01 19:00:00,10,32,11.0,0.29,12.0,2.0,1.6,192,28.7,82,748,0.0
2023-09-01 20:00:00,11,31,11.0,0.27,10.0,2.0,1.3,192,28.7,81,748,0.0
2023-09-01 21:00:00,9,27,11.0,0.22,8.0,1.0,1.2,202,27.9,87,749,0.0
2023-09-01 22:00:00,10,25,12.0,0.17,6.0,2.0,1.8,186,26.6,98,749,0.0
2023-09-01 23:00:00,10,25,10.0,0.2773788546255507,7.0,1.067401166558652,0.8,182,26.8,98,749,0.0
2023-09-02 00:00:00,12,22,6.0,0.29,7.410755148741419,1.0,0.5,182,27.1,95,748,0.0
2023-09-02 01:00:00,12,19,10.98954895489549,0.14,7.410755148741419,1.067401166558652,1.1,196,27.5,90,747,0.0
2023-09-02 02:00:00,9,19,13.0,0.12,2.0,1.0,1.1,220,27.7,86,747,0.0
2023-09-02 03:00:00,7,20,14.0,0.1,1.0,1.0,1.2,212,27.6,85,747,0.0
2023-09-02 04:00:00,6,19,14.0,0.09,1.0,1.0,1.0,210,27.2,88,747,0.0
2023-09-02 05:00:00,5,18,12.0,0.12,3.0,1.0,0.8,183,26.3,95,747,0.0
2023-09-02 06:00:00,5,19,8.0,0.22,8.0,1.0,0.3,80,26.3,95,748,0.0
2023-09-02 07:00:00,6,22,6.0,0.35,12.0,1.0,0.5,84,26.3,96,748,1.0
2023-09-02 08:00:00,6,20,9.0,0.26,7.0,1.0,0.6,146,27.6,90,748,0.0
2023-09-02 09:00:00,17,23,12.0,0.2,6.0,1.0,0.7,203,29.4,82,747,0.0
2023-09-02 10:00:00,18,23,17.0,0.16,5.0,1.0,1.1,222,31.0,73,747,0.0
2023-09-02 11:00:00,17,25,19.0,0.17,5.0,1.0,1.7,198,31.4,71,747,0.0
2023-09-02 12:00:00,15,24,20.0,0.17,5.0,1.0,2.2,206,31.6,69,746,0.0
2023-09-02 13:00:00,12,20,22.0,0.17,4.0,1.0,2.1,209,31.6,68,746,0.0
2023-09-02 14:00:00,10,20,19.0,0.17,5.0,1.0,2.0,199,30.0,72,745,0.0
2023-09-02 15:00:00,8,27,16.0,0.19,7.0,1.0,1.5,200,29.3,76,745,0.0
2023-09-02 16:00:00,6,32,16.0,0.21,8.0,1.0,1.7,189,29.1,77,745,0.0
2023-09-02 17:00:00,8,28,14.0,0.29,11.0,1.0,1.6,191,29.0,78,746,0.0
2023-09-02 18:00:00,10,30,12.0,0.33,14.0,1.0,1.5,191,28.9,78,746,0.0
2023-09-02 19:00:00,12,38,12.0,0.34,12.0,1.0,1.8,187,28.9,79,747,0.0
2023-09-02 20:00:00,15,41,8.0,0.43,17.0,1.0,1.3,185,28.7,82,747,0.0
2023-09-02 21:00:00,18,44,9.0,0.39,12.0,1.0,0.7,189,28.8,80,748,0.0
2023-09-02 22:00:00,18,43,13.0,0.2773788546255507,7.0,1.067401166558652,0.8,197,28.7,79,748,0.0
2023-09-02 23:00:00,14,38,8.0,0.38,7.410755148741419,1.0,0.4,192,28.6,81,748,0.0
2023-09-03 00:00:00,19,40,10.98954895489549,0.36,11.0,1.0,0.9,184,28.5,80,748,0.0
2023-09-03 01:00:00,20,41,9.0,0.33,7.410755148741419,1.067401166558652,0.7,188,28.1,81,747,0.0
2023-09-03 02:00:00,18,40,13.0,0.18,5.0,1.0,0.9,193,28.1,82,747,0.0
2023-09-03 03:00:00,16,39,11.0,0.19,5.0,1.0,0.2,218,27.7,83,747,0.0
2023-09-03 04:00:00,13,34,10.0,0.2,5.0,1.0,0.3,216,27.3,86,747,0.0
2023-09-03 05:00:00,10,30,11.0,0.17,4.0,1.0,0.3,214,26.4,93,747,0.0
2023-09-03 06:00:00,12,30,6.0,0.31,10.0,1.0,0.0,329,26.6,94,747,0.0
2023-09-03 07:00:00,14,27,7.0,0.26,9.0,1.0,0.1,105,27.0,91,747,0.0
2023-09-03 08:00:00,13,24,12.0,0.3,7.0,1.0,0.6,142,28.7,84,747,0.0
